date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
7/1/2011,CRI,CRC,Costa Rica,2050,504.305,4.065000347,0.11676,-0.17519,0.04455,-0.00452,0.78832,,,,,,,
7/1/2011,CZE,CZK,Czech Republic,69.32,17.0219,4.072400848,0.11879,-0.17369,0.04645,-0.00271,0.79158,20040.54977,3.942025175,0.438,-0.08492,0.24609,0.24677,0.56826
7/1/2011,DNK,DKK,Denmark,28.5,5.19845,5.482403409,0.50615,0.11241,0.40877,0.34259,1.41188,41788.82497,4.798925015,0.59021,0.01194,0.37799,0.37873,0.73426
7/1/2011,EGY,EGP,Egypt,14.09,5.962,2.363300906,-0.35074,-0.52047,-0.39272,-0.42125,0.03969,4164.647228,3.316501624,-0.0081,-0.3688,-0.14048,-0.14001,0.08175
7/1/2011,EUZ,EUR,Euro area,3.437660401,0.697520315,4.928401836,0.35396,0,0.26641,0.20692,1.16816,30788.20531,4.365491598,0.57145,0,0.36173,0.36247,0.7138
7/1/2011,GBR,GBP,Britain,2.39,0.614137444,3.891637,0.06913,-0.21037,0,-0.04697,0.71205,39128.05207,4.694088385,0.15401,-0.26564,0,0.00054,0.25854
7/1/2011,HKG,HKD,Hong Kong,15.1,7.7918,1.937934752,-0.4676,-0.60678,-0.50203,-0.52542,-0.14744,60719.76953,5.544819721,-0.5135,-0.69042,-0.57843,-0.5782,-0.46944
7/1/2011,HUN,HUF,Hungary,760,188.0724,4.040996978,0.11016,-0.18006,0.03838,-0.0104,0.77776,13145.50925,3.670354937,0.53253,-0.02477,0.328,0.32872,0.67135
7/1/2011,IDN,IDR,Indonesia,22534,8523,2.643904728,-0.27365,-0.46354,-0.32062,-0.35253,0.16314,4665.807564,3.336247751,0.1031,-0.29804,-0.04411,-0.0436,0.20302
7/1/2011,IND,INR,India,84,44.4,1.891891892,-0.48025,-0.61612,-0.51386,-0.53669,-0.1677,2718.91152,3.259538454,-0.19208,-0.48588,-0.2999,-0.29952,-0.1189
7/1/2011,ISR,ILS,Israel,15.9,3.40335,4.671867425,0.28348,-0.05205,0.20049,0.1441,1.0553,26772.96326,4.207287776,0.54567,-0.01641,0.33939,0.34011,0.68568
7/1/2011,JPN,JPY,Japan,320,78.365,4.083455624,0.12183,-0.17144,0.04929,0,0.79644,45067.91505,4.928123847,0.15339,-0.26604,-0.00054,0,0.25786
7/1/2011,KOR,KRW,South Korea,3700,1056.2,3.503124408,-0.0376,-0.2892,-0.09983,-0.14212,0.54114,26257.42644,4.186975203,0.16462,-0.25889,0.00919,0.00974,0.27011
7/1/2011,LKA,LKR,Sri Lanka,280,109.475,2.557661567,-0.29735,-0.48104,-0.34278,-0.37365,0.1252,,,,,,,
7/1/2011,MEX,MXN,Mexico,32,11.67075,2.741897479,-0.24673,-0.44365,-0.29544,-0.32854,0.20625,13366.53329,3.679063465,0.03739,-0.33985,-0.10106,-0.10057,0.13136
7/1/2011,MYS,MYR,Malaysia,7.2,2.973,2.421796165,-0.33467,-0.5086,-0.37769,-0.40692,0.06543,14732.45814,3.732882022,-0.09693,-0.42533,-0.21745,-0.21703,-0.01513
7/1/2011,NOR,NOK,Norway,45,5.41405,8.311707502,1.28344,0.68649,1.13579,1.03546,2.65658,43168.61349,4.853289811,1.38387,0.51698,1.06573,1.06684,1.5998
7/1/2011,NZL,NZD,New Zealand,5.1,1.156069364,4.411500001,0.21195,-0.10488,0.13358,0.08033,0.94076,33043.04711,4.45433421,0.37858,-0.12274,0.1946,0.19525,0.50345
7/1/2011,PAK,PKR,Pakistan,205.13,86.345,2.375702125,-0.34733,-0.51796,-0.38954,-0.41821,0.04515,1671.780062,3.218280618,0.02753,-0.34612,-0.1096,-0.10911,0.12061
7/1/2011,PER,PEN,Peru,10,2.7375,3.652968037,0.00356,-0.25879,-0.06133,-0.10542,0.60706,5198.668748,3.357242918,0.51458,-0.03619,0.31245,0.31316,0.65177
7/1/2011,PHL,PHP,Philippines,118,42.41,2.78236265,-0.23561,-0.43544,-0.28504,-0.31863,0.22405,3113.04667,3.275067701,0.18256,-0.24748,0.02474,0.02529,0.28967
7/1/2011,POL,PLN,Poland,8.63,2.7968,3.085669336,-0.15229,-0.3739,-0.2071,-0.24435,0.35748,15911.32617,3.779330386,0.13648,-0.27679,-0.01519,-0.01466,0.23943
7/1/2011,RUS,RUB,Russia,75,27.7525,2.702459238,-0.25757,-0.45166,-0.30557,-0.33819,0.1889,16855.83575,3.816544837,-0.01436,-0.37279,-0.1459,-0.14544,0.07492
7/1/2011,SAU,SAR,Saudi Arabia,10,3.7502,2.666524452,-0.26744,-0.45895,-0.31481,-0.34699,0.17309,26157.93508,4.183055162,-0.11268,-0.43535,-0.2311,-0.23068,-0.03231
7/1/2011,SGP,SGD,Singapore,4.41,1.20705,3.653535479,0.00372,-0.25868,-0.06118,-0.10528,0.60731,53161.82444,5.2470305,-0.03077,-0.38322,-0.16012,-0.15966,0.05703
7/1/2011,SWE,SEK,Sweden,48.4,6.3352,7.639853517,1.09886,0.55017,0.96315,0.87093,2.36101,28543.88193,4.277063421,1.48638,0.58222,1.15456,1.15572,1.7116
7/1/2011,THA,THB,Thailand,70,29.75,2.352941176,-0.35359,-0.52258,-0.39539,-0.42379,0.03513,8364.063864,3.481962076,-0.05938,-0.40143,-0.18491,-0.18447,0.02583
7/1/2011,TUR,TRY,Turkey,6.5,1.72285,3.772818295,0.03649,-0.23447,-0.03053,-0.07607,0.65978,8869.58072,3.501879854,0.49966,-0.04569,0.29952,0.30022,0.6355
7/1/2011,TWN,TWD,Taiwan,75,28.834,2.601095928,-0.28541,-0.47222,-0.33162,-0.36302,0.1443,29461.69529,4.313226018,-0.16057,-0.46583,-0.2726,-0.27221,-0.08454
7/1/2011,UKR,UAH,Ukraine,16.5,7.994,2.064048036,-0.43295,-0.58119,-0.46962,-0.49453,-0.09196,,,,,,,
7/1/2011,URY,UYU,Uruguay,90,18.45,4.87804878,0.34012,-0.01022,0.25347,0.19459,1.14601,,,,,,,
7/1/2011,USA,USD,United States,3.64,1,3.64,0,-0.26142,-0.06466,-0.1086,0.60135,48586.288,5.06675062,0,-0.36365,-0.13346,-0.13299,0.09058
7/1/2011,VEN,VEF,Venezuela,28,4.29465,6.519739676,0.79114,0.32289,0.67532,0.59662,1.86824,,,,,,,
7/1/2011,ZAF,ZAR,South Africa,19.45,6.76885,2.873457087,-0.21059,-0.41696,-0.26163,-0.29632,0.26412,11140.8243,3.591368709,0.11371,-0.29128,-0.03492,-0.0344,0.21459
1/1/2012,ARE,AED,UAE,12,3.673,3.267084127,-0.1425,-0.26263,-0.1455,-0.21467,0.33982,,,,,,,
1/1/2012,ARG,ARS,Argentina,20,4.3135,4.636606004,0.21696,0.04647,0.21269,0.11452,0.90146,10060.32729,3.214535365,0.73704,0.29648,0.6042,0.54701,0.8774
1/1/2012,AUS,AUD,Australia,4.8,0.972337012,4.93656,0.29569,0.11417,0.29115,0.18663,1.02447,51729.513,4.647516611,0.27918,-0.04525,0.18135,0.13924,0.38254
1/1/2012,BRA,BRL,Brazil,10.25,1.805,5.67867036,0.49046,0.28166,0.48524,0.36501,1.32881,8274.161388,3.153110065,1.16888,0.6188,1.00302,0.93161,1.34413
1/1/2012,CAN,CAD,Canada,4.73,1.02095,4.632939909,0.21599,0.04564,0.21173,0.11364,0.89996,41663.75156,4.301360402,0.29712,-0.03187,0.19792,0.15521,0.40193
1/1/2012,CHE,CHF,Switzerland,6.5,0.9551,6.805570097,0.78624,0.536,0.77998,0.63589,1.79095,47333.39784,4.496336537,0.82278,0.36047,0.68338,0.62337,0.97006
1/1/2012,CHL,CLP,Chile,2050,506.05,4.050983104,0.06325,-0.0857,0.05953,-0.02624,0.6613,13088.40829,3.318669468,0.47003,0.09719,0.3576,0.30921,0.5888
1/1/2012,CHN,CNY,China,15.4,6.3155,2.438445095,-0.35999,-0.44965,-0.36223,-0.41386,0,8877.368036,3.173854022,-0.07476,-0.30943,-0.14552,-0.17598,0
1/1/2012,COL,COP,Colombia,8400,1852.15,4.535269822,0.19036,0.0236,0.18619,0.09017,0.8599,6301.899419,3.085285019,0.77026,0.32127,0.63488,0.57659,0.91329
1/1/2012,CRI,CRC,Costa Rica,2050,509.54,4.023236645,0.05597,-0.09196,0.05227,-0.03291,0.64992,,,,,,,
1/1/2012,CZE,CZK,Czech Republic,70.22,20.36535,3.448013415,-0.09501,-0.22179,-0.09818,-0.17118,0.41402,21018.34296,3.591375725,0.15621,-0.13704,0.06779,0.02972,0.24963
1/1/2012,DNK,DKK,Denmark,31.5,5.86135,5.37418854,0.41055,0.21294,0.40561,0.29182,1.20394,40171.97138,4.25005887,0.52281,0.13659,0.40635,0.35622,0.64586
1/1/2012,EGY,EGP,Egypt,15.5,6.037,2.567500414,-0.32612,-0.42052,-0.32848,-0.38284,0.05293,4402.159541,3.01995397,0.02386,-0.23582,-0.05444,-0.08815,0.10658
1/1/2012,EUZ,EUR,Euro area,3.49245637,0.788239467,4.430704775,0.16291,0,0.15884,0.06503,0.81702,32392.17232,3.982515698,0.33981,0,0.23735,0.19324,0.44807
1/1/2012,GBR,GBP,Britain,2.49,0.651253663,3.823395002,0.00352,-0.13707,0,-0.08095,0.56796,40237.70837,4.252319531,0.08281,-0.19182,0,-0.03565,0.1703
1/1/2012,HKG,HKD,Hong Kong,16.5,7.76735,2.124276619,-0.44245,-0.52056,-0.4444,-0.48938,-0.12884,62828.25405,5.029196442,-0.49132,-0.62034,-0.53023,-0.54697,-0.45022
1/1/2012,HUN,HUF,Hungary,645,245.69425,2.625214062,-0.31097,-0.4075,-0.31338,-0.36896,0.07659,16881.08307,3.449097547,-0.08338,-0.31586,-0.15348,-0.18366,-0.00932
1/1/2012,IDN,IDR,Indonesia,22534,9160,2.460043668,-0.35432,-0.44477,-0.35658,-0.40867,0.00886,5471.992516,3.05674496,-0.0308,-0.27662,-0.10492,-0.13683,0.04751
1/1/2012,IND,INR,India,84,51.905,1.6183412,-0.57524,-0.63474,-0.57673,-0.61099,-0.33632,3150.829269,2.976921384,-0.34532,-0.51136,-0.39538,-0.41694,-0.29242
1/1/2012,ISR,ILS,Israel,15.9,3.8485,4.131479797,0.08438,-0.06753,0.08058,-0.0069,0.69431,29466.17146,3.881892077,0.28171,-0.04336,0.18369,0.14149,0.38528
1/1/2012,JPN,JPY,Japan,320,76.92,4.160166407,0.09191,-0.06106,0.08808,0,0.70607,46332.73524,4.461924279,0.12284,-0.16194,0.03697,0,0.21356
1/1/2012,KOR,KRW,South Korea,3700,1158.75,3.193096009,-0.16192,-0.27933,-0.16485,-0.23246,0.30948,28640.89344,3.853511202,-0.00211,-0.2552,-0.07842,-0.11128,0.07852
1/1/2012,LKA,LKR,Sri Lanka,290,113.93,2.545422628,-0.33191,-0.4255,-0.33425,-0.38814,0.04387,,,,,,,
1/1/2012,MEX,MXN,Mexico,37,13.6844,2.703808716,-0.29034,-0.38976,-0.29283,-0.35007,0.10882,13089.98322,3.318723629,-0.01885,-0.2677,-0.09389,-0.12619,0.06042
1/1/2012,MYS,MYR,Malaysia,7.35,3.13955,2.341099839,-0.38554,-0.47162,-0.38769,-0.43726,-0.03992,16493.23911,3.435759798,-0.17941,-0.38753,-0.24217,-0.26918,-0.11311
1/1/2012,NOR,NOK,Norway,41,6.0399,6.788191857,0.78168,0.53208,0.77544,0.63171,1.78382,52794.84894,4.68415295,0.74523,0.30259,0.61176,0.5543,0.88624
1/1/2012,NZL,NZD,New Zealand,5.1,1.26000126,4.047615,0.06237,-0.08646,0.05864,-0.02705,0.65992,35937.27143,4.10442978,0.18761,-0.1136,0.09679,0.05769,0.28357
1/1/2012,PAK,PKR,Pakistan,260,90.05,2.887284842,-0.24218,-0.34835,-0.24484,-0.30597,0.18407,1662.541916,2.92573997,0.18845,-0.11297,0.09757,0.05844,0.28448
1/1/2012,PER,PEN,Peru,10,2.6925,3.714020427,-0.02519,-0.16175,-0.02861,-0.10724,0.52311,6019.217451,3.075563736,0.45428,0.08544,0.34306,0.29518,0.57179
1/1/2012,PHL,PHP,Philippines,118,44.005,2.681513464,-0.29619,-0.39479,-0.29866,-0.35543,0.09968,3458.840792,2.987513737,0.08093,-0.19322,-0.00173,-0.03732,0.16827
1/1/2012,POL,PLN,Poland,9.1,3.52045,2.584896817,-0.32155,-0.41659,-0.32393,-0.37866,0.06006,17089.69848,3.45627172,-0.09933,-0.32777,-0.16821,-0.19787,-0.02656
1/1/2012,RUS,RUB,Russia,81,31.7693,2.549631248,-0.33081,-0.42455,-0.33315,-0.38713,0.0456,19765.57741,3.54829378,-0.13466,-0.35413,-0.20084,-0.22933,-0.06474
1/1/2012,SAU,SAR,Saudi Arabia,10,3.7502,2.666524452,-0.30012,-0.39817,-0.30258,-0.35903,0.09353,34068.58147,4.040166521,-0.20517,-0.40676,-0.26595,-0.29212,-0.14095
1/1/2012,SGP,SGD,Singapore,4.85,1.2928,3.75154703,-0.01534,-0.15328,-0.01879,-0.09822,0.5385,53248.38796,4.699749917,-0.03869,-0.2825,-0.11221,-0.14386,0.03899
1/1/2012,SWE,SEK,Sweden,41,6.9338,5.913063544,0.55199,0.33457,0.54655,0.42135,1.42493,36531.44456,4.12486308,0.72636,0.28851,0.59434,0.5375,0.86585
1/1/2012,THA,THB,Thailand,78,31.75,2.456692913,-0.3552,-0.44553,-0.35746,-0.40947,0.00748,8179.978218,3.149871155,-0.06074,-0.29896,-0.13257,-0.16349,0.01515
1/1/2012,TUR,TRY,Turkey,6.6,1.86295,3.54276819,-0.07014,-0.20041,-0.0734,-0.14841,0.45288,10853.62666,3.24181651,0.31608,-0.01771,0.21543,0.1721,0.42242
1/1/2012,TWN,TWD,Taiwan,75,29.9795,2.501709501,-0.34338,-0.43537,-0.34568,-0.39865,0.02594,31195.80436,3.941373237,-0.2356,-0.42948,-0.29406,-0.31923,-0.17384
1/1/2012,UKR,UAH,Ukraine,17,8.0405,2.114296375,-0.44507,-0.52281,-0.44701,-0.49178,-0.13293,,,,,,,
1/1/2012,URY,UYU,Uruguay,90,19.45,4.627249357,0.2145,0.04436,0.21025,0.11228,0.89762,,,,,,,
1/1/2012,USA,USD,United States,3.81,1,3.81,0,-0.14009,-0.0035,-0.08417,0.56247,50008.108,4.588318404,0,-0.25363,-0.07648,-0.1094,0.0808
1/1/2012,VEN,VEF,Venezuela,30,4.29465,6.985435367,0.83345,0.5766,0.82702,0.67912,1.86471,,,,,,,
1/1/2012,ZAF,ZAR,South Africa,19.95,8.1304,2.453753813,-0.35597,-0.44619,-0.35823,-0.41018,0.00628,12188.8187,3.287733058,-0.1012,-0.32916,-0.16994,-0.19953,-0.02858
7/1/2012,ARE,AED,UAE,12,3.67295,3.267128602,-0.17497,-0.24797,-0.21508,-0.20139,0.33368,,,,,,,
7/1/2012,ARG,ARS,Argentina,19,4.56625,4.160963592,0.05075,-0.04223,-0.00034,0.0171,0.69855,11006.74017,3.321154647,0.36998,0.12046,0.21541,0.31144,0.67305
7/1/2012,AUS,AUD,Australia,4.56,0.974326497,4.680155999,0.18186,0.07728,0.1244,0.14401,0.91049,56595.90316,4.500608897,0.1371,-0.07001,0.00881,0.08851,0.38865
7/1/2012,BRA,BRL,Brazil,10.08,2.04215,4.935974341,0.24646,0.13616,0.18586,0.20654,1.01492,8744.954036,3.262639134,0.6543,0.35299,0.46765,0.5836,1.02026
7/1/2012,CAN,CAD,Canada,5.12,1.01945,5.022315955,0.26826,0.15603,0.2066,0.22764,1.05016,40005.50555,4.071392529,0.34887,0.10319,0.19669,0.29123,0.64727
7/1/2012,CHE,CHF,Switzerland,6.5,0.9906,6.56167979,0.65699,0.51036,0.57643,0.60392,1.67855,49196.91744,4.309186976,0.66506,0.36179,0.4772,0.59391,1.0334
7/1/2012,CHL,CLP,Chile,2050,493.05,4.157793327,0.04995,-0.04296,-0.0011,0.01632,0.69726,13603.69995,3.388341563,0.34179,0.0974,0.1904,0.28445,0.63863
7/1/2012,CHN,CNY,China,15.65,6.3885,2.44971433,-0.38139,-0.43613,-0.41146,-0.4012,0,9079.476613,3.271293692,-0.18115,-0.33029,-0.27353,-0.21614,0
7/1/2012,COL,COP,Colombia,8600,1804.475,4.765929148,0.20352,0.09702,0.145,0.16497,0.9455,6397.679982,3.201911931,0.6276,0.33116,0.44397,0.55805,0.98766
7/1/2012,CZE,CZK,Czech Republic,70.33,21.048,3.34141011,-0.15621,-0.23088,-0.19723,-0.18323,0.364,21811.66868,3.600692985,0.01474,-0.17008,-0.09975,-0.02863,0.23922
7/1/2012,DNK,DKK,Denmark,28.5,6.1356,4.645022492,0.17299,0.06919,0.11596,0.13542,0.89615,46148.65506,4.230324242,0.20067,-0.01802,0.0652,0.14936,0.46628
7/1/2012,EGY,EGP,Egypt,16,6.0665,2.637435094,-0.33398,-0.39292,-0.36636,-0.35531,0.07663,4432.48938,3.151069752,-0.08476,-0.25146,-0.18802,-0.12387,0.11771
7/1/2012,EUZ,EUR,Euro area,3.583482241,0.824844311,4.344434693,0.09708,0,0.04374,0.06194,0.77345,32812.2504,3.88529314,0.2227,0,0.08475,0.17045,0.49318
7/1/2012,GBR,GBP,Britain,2.69,0.646266197,4.1623715,0.0511,-0.04191,0,0.01744,0.69913,38712.4374,4.03793908,0.12717,-0.07813,0,0.07901,0.37653
7/1/2012,HKG,HKD,Hong Kong,16.5,7.75815,2.126795692,-0.46293,-0.51046,-0.48904,-0.48013,-0.13182,65301.80736,4.725842593,-0.5079,-0.59753,-0.56342,-0.52893,-0.39903
7/1/2012,HUN,HUF,Hungary,830,238.2151,3.484245961,-0.12014,-0.198,-0.16292,-0.14832,0.42231,13634.90573,3.389148899,0.12416,-0.08059,-0.00267,0.07612,0.37285
7/1/2012,IDN,IDR,Indonesia,24200,9482.5,2.552069602,-0.35554,-0.41257,-0.38687,-0.37618,0.04178,5295.886014,3.173407008,-0.12062,-0.28079,-0.21984,-0.1582,0.07392
7/1/2012,IND,INR,India,89,56.165,1.584616754,-0.59984,-0.63525,-0.6193,-0.61266,-0.35314,3090.895774,3.116360883,-0.44398,-0.54526,-0.50672,-0.46775,-0.32098
7/1/2012,ISR,ILS,Israel,11.9,4.07625,2.919349893,-0.26279,-0.32803,-0.29863,-0.2864,0.19171,40920.7971,4.095072378,-0.22047,-0.36245,-0.30842,-0.25378,-0.04802
7/1/2012,JPN,JPY,Japan,320,78.22,4.091025313,0.03309,-0.05833,-0.01714,0,0.67,48156.85867,4.282279227,0.04464,-0.14563,-0.07322,0,0.27574
7/1/2012,KOR,KRW,South Korea,3700,1151,3.214596003,-0.18823,-0.26007,-0.2277,-0.21423,0.31223,29768.48767,3.806546819,-0.07657,-0.24476,-0.18075,-0.11603,0.12771
7/1/2012,LKA,LKR,Sri Lanka,290,131,2.213740458,-0.44097,-0.49044,-0.46815,-0.45888,-0.09633,,,,,,,
7/1/2012,MEX,MXN,Mexico,37,13.687,2.703295098,-0.31735,-0.37776,-0.35054,-0.33921,0.10351,13605.3369,3.388383913,-0.12761,-0.2865,-0.22604,-0.16489,0.06538
7/1/2012,MYS,MYR,Malaysia,7.4,3.1735,2.331810304,-0.41116,-0.46326,-0.43979,-0.43002,-0.04813,17026.75099,3.476900594,-0.26665,-0.40022,-0.34939,-0.29799,-0.10442
7/1/2012,NOR,NOK,Norway,43,6.09205,7.058379363,0.78242,0.62469,0.69576,0.72533,1.88131,52321.13577,4.390014794,0.75812,0.4379,0.55976,0.68299,1.14705
7/1/2012,NZL,NZD,New Zealand,5.1,1.273560876,4.004520001,0.01124,-0.07824,-0.03792,-0.02115,0.63469,37352.12464,4.002745921,0.09396,-0.10529,-0.02946,0.04721,0.33597
7/1/2012,PAK,PKR,Pakistan,285,94.605,3.012525765,-0.23926,-0.30658,-0.27625,-0.26363,0.22975,1576.417698,3.077179255,0.0705,-0.12448,-0.05028,0.02476,0.30732
7/1/2012,PHL,PHP,Philippines,118,42.2,2.796208531,-0.29389,-0.35637,-0.32822,-0.3165,0.14144,3595.015626,3.129403156,-0.02295,-0.2009,-0.13318,-0.0647,0.1932
7/1/2012,POL,PLN,Poland,9.1,3.46035,2.629791784,-0.33591,-0.39468,-0.3682,-0.35718,0.07351,17762.52125,3.495935981,-0.17744,-0.32726,-0.27025,-0.21259,0.00453
7/1/2012,RUS,RUB,Russia,75,32.76525,2.289010461,-0.42197,-0.47312,-0.45007,-0.44048,-0.0656,22187.24973,3.610409782,-0.30673,-0.433,-0.38495,-0.33636,-0.15337
7/1/2012,SAU,SAR,Saudi Arabia,10,3.75025,2.666488901,-0.32664,-0.38623,-0.35938,-0.34821,0.08849,35409.8642,3.952496976,-0.2623,-0.39666,-0.34553,-0.29383,-0.09911
7/1/2012,SGP,SGD,Singapore,4.4,1.2585,3.496225665,-0.11711,-0.19524,-0.16004,-0.14539,0.4272,61005.0429,4.614679396,-0.17155,-0.32244,-0.26502,-0.20695,0.01172
7/1/2012,SWE,SEK,Sweden,39.97301987,6.9777,5.728681352,0.44664,0.31863,0.3763,0.4003,1.33851,38945.20133,4.043961002,0.54902,0.26689,0.37425,0.48283,0.8917
7/1/2012,THA,THB,Thailand,82,31.7,2.586750789,-0.34678,-0.40458,-0.37854,-0.3677,0.05594,8087.291697,3.245624506,-0.1285,-0.28723,-0.22683,-0.16574,0.06429
7/1/2012,TUR,TRY,Turkey,8.25,1.8269,4.515846516,0.14037,0.03946,0.08492,0.10384,0.84342,9024.74784,3.269877784,0.51014,0.23509,0.33976,0.44561,0.84422
7/1/2012,TWN,TWD,Taiwan,75,30.1955,2.483813813,-0.37277,-0.42828,-0.40327,-0.39286,0.01392,32423.98563,3.875248197,-0.29914,-0.42679,-0.37822,-0.32909,-0.1441
7/1/2012,UKR,UAH,Ukraine,15,8.0855,1.85517284,-0.53152,-0.57298,-0.5543,-0.54653,-0.2427,,,,,,,
7/1/2012,URY,UYU,Uruguay,99,21.87,4.526748971,0.14312,0.04197,0.08754,0.10651,0.84787,,,,,,,
7/1/2012,USA,USD,United States,3.96,1,3.96,0,-0.08849,-0.04862,-0.03203,0.61652,50008.108,4.33017359,0,-0.18214,-0.11283,-0.04273,0.22122
7/1/2012,VEN,VEF,Venezuela,34,4.29465,7.91682675,0.9992,0.82229,0.902,0.93517,2.23173,,,,,,,
7/1/2012,ZAF,ZAR,South Africa,19.95,8.4683,2.355844739,-0.40509,-0.45773,-0.43401,-0.42414,-0.03832,12668.69345,3.364151661,-0.23426,-0.37373,-0.32066,-0.26698,-0.06486
1/1/2013,ARE,AED,UAE,12,3.67305,3.267039654,-0.18932,-0.33025,-0.23096,-0.07027,0.27014,,,,,,,
1/1/2013,ARG,ARS,Argentina,19,4.9765,3.817944338,-0.05262,-0.21732,-0.10128,0.0865,0.48432,13406.93867,3.586813176,0.26831,-0.07957,0.11225,0.43225,0.43948
1/1/2013,AUS,AUD,Australia,4.7,0.959094615,4.900454998,0.21599,0.0046,0.15354,0.39456,0.90517,56663.94619,4.958038249,0.17769,-0.14533,0.03278,0.32992,0.33663
1/1/2013,BRA,BRL,Brazil,11.25,1.99335,5.64376552,0.40044,0.15698,0.32851,0.60609,1.19415,8697.042698,3.437511876,0.95627,0.4197,0.71556,1.20914,1.22029
1/1/2013,CAN,CAD,Canada,5.41,1.0029,5.394356367,0.33855,0.10585,0.2698,0.53512,1.09719,39264.93659,4.40649852,0.45864,0.05856,0.27917,0.6472,0.65551
1/1/2013,CHE,CHF,Switzerland,6.5,0.9123,7.124849282,0.76795,0.4606,0.67715,1.02758,1.76996,50161.24198,4.751905843,0.78653,0.29652,0.56671,1.01747,1.02765
1/1/2013,CHL,CLP,Chile,2050,471.75,4.345521993,0.07829,-0.10916,0.02291,0.23664,0.68943,14647.79453,3.626147674,0.42791,0.03626,0.25221,0.61249,0.62062
1/1/2013,CHN,CNY,China,16,6.2204,2.572181853,-0.36174,-0.4727,-0.39452,-0.26801,0,9988.86681,3.478462041,-0.11892,-0.36058,-0.22733,-0.00502,0
1/1/2013,COL,COP,Colombia,8600,1773.175,4.850057101,0.20349,-0.00573,0.14168,0.38022,0.88558,6940.386153,3.381826759,0.70883,0.24013,0.49857,0.92972,0.93946
1/1/2013,CRI,CRC,Costa Rica,2200,500.83,4.392708105,0.09,-0.09949,0.03402,0.25007,0.70778,,,,,,,
1/1/2013,CZE,CZK,Czech Republic,70.33,18.89495,3.722158566,-0.07639,-0.23695,-0.12382,0.05924,0.44708,22302.71524,3.868804755,0.14636,-0.16807,0.00531,0.29455,0.30108
1/1/2013,DNK,DKK,Denmark,28.5,5.49795,5.183750307,0.28629,0.06267,0.22023,0.47518,1.01531,48017.05294,4.683936144,0.31867,-0.04302,0.15642,0.48913,0.49664
1/1/2013,EGY,EGP,Egypt,16,6.68575,2.393149609,-0.40617,-0.5094,-0.43667,-0.31896,-0.0696,5401.115818,3.333032675,-0.14447,-0.37913,-0.24974,-0.03388,-0.02901
1/1/2013,EUZ,EUR,Euro area,3.594849572,0.736946829,4.878031129,0.21043,0,0.14826,0.38818,0.89646,33321.24025,4.218086378,0.37795,0,0.2084,0.55607,0.56392
1/1/2013,GBR,GBP,Britain,2.69,0.633211968,4.248182498,0.05414,-0.12912,0,0.20894,0.65159,40290.04036,4.438993786,0.14031,-0.17246,0,0.28771,0.29421
1/1/2013,HKG,HKD,Hong Kong,17,7.7591,2.190975757,-0.45633,-0.55085,-0.48426,-0.3765,-0.1482,67341.06958,5.296497614,-0.50711,-0.6423,-0.56775,-0.44339,-0.44058
1/1/2013,HUN,HUF,Hungary,830,217.46935,3.816629792,-0.05295,-0.21759,-0.10159,0.08613,0.48381,14175.48036,3.611175555,0.25932,-0.08609,0.10437,0.4221,0.42928
1/1/2013,IDN,IDR,Indonesia,27939,9767.5,2.860404402,-0.29022,-0.41361,-0.32668,-0.18599,0.11205,5063.675074,3.322335975,0.02586,-0.25552,-0.10037,0.15847,0.16431
1/1/2013,IND,INR,India,89,53.395,1.666822736,-0.5864,-0.6583,-0.60764,-0.52566,-0.35198,3532.979421,3.273813704,-0.39335,-0.55974,-0.46799,-0.31493,-0.31147
1/1/2013,ISR,ILS,Israel,14.9,3.72455,4.00048328,-0.00732,-0.1799,-0.05831,0.13845,0.55529,34593.36042,4.258411938,0.11936,-0.18766,-0.01837,0.26405,0.27043
1/1/2013,JPN,JPY,Japan,320,91.065,3.513973535,-0.12805,-0.27963,-0.17283,0,0.36615,49414.07698,4.728221093,-0.11447,-0.35735,-0.22343,0,0.00505
1/1/2013,KOR,KRW,South Korea,3700,1085.475,3.408645984,-0.15418,-0.30123,-0.19762,-0.02997,0.3252,31246.18033,4.152308037,-0.02187,-0.29016,-0.14222,0.10457,0.11014
1/1/2013,LKA,LKR,Sri Lanka,350,126.45,2.767892448,-0.31318,-0.43258,-0.34845,-0.21232,0.07609,,,,,,,
1/1/2013,MEX,MXN,Mexico,37,12.7384,2.904603404,-0.27925,-0.40455,-0.31627,-0.17341,0.12924,14733.33778,3.628859351,-0.04628,-0.30787,-0.16363,0.077,0.08244
1/1/2013,MYS,MYR,Malaysia,7.95,3.083,2.578657152,-0.36013,-0.47137,-0.393,-0.26617,0.00252,16921.02004,3.698207762,-0.16918,-0.39706,-0.27141,-0.06179,-0.05705
1/1/2013,NOR,NOK,Norway,43,5.4831,7.842279003,0.94597,0.60767,0.84603,1.23174,2.04888,55791.41888,4.930379578,0.89524,0.37541,0.66205,1.14023,1.15104
1/1/2013,NZL,NZD,New Zealand,5.2,1.202428906,4.324580001,0.0731,-0.11346,0.01798,0.23068,0.68129,37942.79255,4.364587228,0.1806,-0.14322,0.03534,0.33321,0.33994
